"product_id","product_name","category","cost_price","sale_price","brand","description","image_url","transaction_date","customer_type","country","discount_band","units_sold","revenue","total_cost","month","year","month-2","discount_band-2","discount","discount_revenue"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2023-01-11","Creator","Mexico"," Low ",7,"1603.00","1120.00","November","2023","November","low",15,"1362.5500000000000000000000"
"AR1200","Arctis 7P+","Wireless Gaming Headset","104.00","149.00","SteelSeries","A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.","https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png","2023-01-11","Government","United States of America"," Low ",12,"1788.00","1248.00","November","2023","November","low",15,"1519.8000000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-10","Enterprise","Germany"," Low ",8,"1352.00","944.00","October","2022","October","low",9,"1230.3200000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2023-01-10","Government","Mexico"," Low ",14,"2786.00","2436.00","October","2023","October","low",9,"2535.2600000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2023-01-10","Government","Mexico"," Low ",14,"1946.00","1358.00","October","2023","October","low",9,"1770.8600000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2023-01-10","Creator","Canada"," Low ",13,"2587.00","2262.00","October","2023","October","low",9,"2354.1700000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2023-01-10","Government","United States of America"," Low ",16,"3664.00","2560.00","October","2023","October","low",9,"3334.2400000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-10","Creator","Canada"," Low ",13,"2197.00","1534.00","October","2023","October","low",9,"1999.2700000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2023-01-10","Government","United States of America"," Low ",16,"3184.00","1440.00","October","2023","October","low",9,"2897.4400000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2023-01-10","Government","Germany"," Low ",29,"5771.00","2610.00","October","2023","October","low",9,"5251.6100000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2023-01-10","Government","Germany"," Low ",29,"4031.00","2813.00","October","2023","October","low",9,"3668.2100000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-10","Enterprise","Canada"," Low ",20,"3380.00","2360.00","October","2023","October","low",9,"3075.8000000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2023-01-10","Enterprise","Canada"," Low ",20,"3980.00","1800.00","October","2023","October","low",9,"3621.8000000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2023-01-10","Education","Mexico"," Low ",20,"4580.00","3200.00","October","2023","October","low",9,"4167.8000000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-10","Education","Mexico"," Low ",20,"3380.00","2360.00","October","2023","October","low",9,"3075.8000000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2023-01-10","Small Business","Germany"," Low ",20,"3980.00","3480.00","October","2023","October","low",9,"3621.8000000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2023-01-10","Small Business","Germany"," Low ",20,"4580.00","3200.00","October","2023","October","low",9,"4167.8000000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2023-01-10","Government","France"," Low ",22,"4378.00","1980.00","October","2023","October","low",9,"3983.9800000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2023-01-10","Government","France"," Low ",22,"3058.00","2134.00","October","2023","October","low",9,"2782.7800000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2022-01-10","Creator","Germany"," Low ",8,"1592.00","1392.00","October","2022","October","low",9,"1448.7200000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2022-01-10","Small Business","Mexico"," Low ",5,"995.00","870.00","October","2022","October","low",9,"905.4500000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2022-01-10","Enterprise","United States of America"," Low ",7,"1603.00","1120.00","October","2022","October","low",9,"1458.7300000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-10","Creator","Germany"," Low ",8,"1352.00","944.00","October","2022","October","low",9,"1230.3200000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2022-01-10","Enterprise","United States of America"," Low ",7,"1393.00","630.00","October","2022","October","low",9,"1267.6300000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2022-01-10","Small Business","Mexico"," Low ",5,"695.00","485.00","October","2022","October","low",9,"632.4500000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2022-01-10","Small Business","Germany"," Low ",2,"398.00","348.00","October","2022","October","low",9,"362.1800000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-10","Enterprise","Mexico"," Low ",22,"3718.00","2596.00","October","2022","October","low",9,"3383.3800000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2022-01-10","Government","Germany"," Low ",30,"5970.00","2700.00","October","2022","October","low",9,"5432.7000000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2022-01-10","Enterprise","Germany"," Low ",8,"1592.00","720.00","October","2022","October","low",9,"1448.7200000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2022-01-10","Enterprise","Mexico"," Low ",22,"4378.00","1980.00","October","2022","October","low",9,"3983.9800000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2022-01-10","Small Business","Germany"," Low ",2,"278.00","194.00","October","2022","October","low",9,"252.9800000000000000000000"
"AR1200","Arctis 7P+","Wireless Gaming Headset","104.00","149.00","SteelSeries","A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.","https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png","2022-01-10","Government","Germany"," Low ",30,"4470.00","3120.00","October","2022","October","low",9,"4067.7000000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-10","Education","Germany"," Low ",20,"3380.00","2360.00","October","2022","October","low",9,"3075.8000000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2022-01-10","Education","Germany"," Low ",20,"2780.00","1940.00","October","2022","October","low",9,"2529.8000000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2022-01-10","Government","Canada"," Low ",29,"5771.00","5046.00","October","2022","October","low",9,"5251.6100000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2022-01-10","Government","Canada"," Low ",29,"6641.00","4640.00","October","2022","October","low",9,"6043.3100000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-10","Education","United States of America"," Low ",7,"1183.00","826.00","October","2022","October","low",9,"1076.5300000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-10","Education","Mexico"," Low ",15,"2535.00","1770.00","October","2022","October","low",9,"2306.8500000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2022-01-10","Education","Mexico"," Low ",15,"2085.00","1455.00","October","2022","October","low",9,"1897.3500000000000000000000"
"AR1200","Arctis 7P+","Wireless Gaming Headset","104.00","149.00","SteelSeries","A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.","https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png","2022-01-10","Education","United States of America"," Low ",7,"1043.00","728.00","October","2022","October","low",9,"949.1300000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-09","Education","Germany"," Low ",8,"1352.00","944.00","September","2023","September","low",5,"1284.4000000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2023-01-09","Small Business","Germany"," Low ",10,"1390.00","970.00","September","2023","September","low",5,"1320.5000000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2022-01-09","Government","United States of America"," Low ",4,"556.00","388.00","September","2022","September","low",5,"528.2000000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2023-01-09","Creator","United States of America"," Low ",20,"3980.00","3480.00","September","2023","September","low",5,"3781.0000000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2023-01-09","Government","France"," Low ",5,"1145.00","800.00","September","2023","September","low",5,"1087.7500000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-09","Education","Canada"," Low ",2,"338.00","236.00","September","2023","September","low",5,"321.1000000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-09","Government","Canada"," Low ",21,"3549.00","2478.00","September","2023","September","low",5,"3371.5500000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-09","Government","United States of America"," Low ",11,"1859.00","1298.00","September","2023","September","low",5,"1766.0500000000000000000000"
"AR1200","Arctis 7P+","Wireless Gaming Headset","104.00","149.00","SteelSeries","A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.","https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png","2023-01-09","Government","Germany"," Low ",19,"2831.00","1976.00","September","2023","September","low",5,"2689.4500000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2022-01-09","Enterprise","United States of America"," Low ",3,"597.00","522.00","September","2022","September","low",5,"567.1500000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2022-01-09","Small Business","United States of America"," Low ",25,"5725.00","4000.00","September","2022","September","low",5,"5438.7500000000000000000000"
"AR1200","Arctis 7P+","Wireless Gaming Headset","104.00","149.00","SteelSeries","A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.","https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png","2022-01-09","Creator","United States of America"," Low ",20,"2980.00","2080.00","September","2022","September","low",5,"2831.0000000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2022-01-09","Government","Germany"," Low ",18,"4122.00","2880.00","September","2022","September","low",5,"3915.9000000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-09","Government","Mexico"," Low ",18,"3042.00","2124.00","September","2022","September","low",5,"2889.9000000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2022-01-09","Government","United States of America"," Low ",7,"1393.00","630.00","September","2022","September","low",5,"1323.3500000000000000000000"
"PS10022","AudioBox USB 96 Studio","Recording Bundle","90.00","199.00","PreSonus","A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.","https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png","2022-01-09","Government","Canada"," Low ",27,"5373.00","2430.00","September","2022","September","low",5,"5104.3500000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2023-01-09","Creator","Canada"," Low ",15,"2985.00","2610.00","September","2023","September","low",5,"2835.7500000000000000000000"
"SR1001","MV7","Dynamic Microphone","174.00","199.00","Shure","A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.","https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif","2023-01-09","Creator","France"," Low ",27,"5373.00","4698.00","September","2023","September","low",5,"5104.3500000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2023-01-04","Small Business","Canada"," Medium ",38,"8702.00","6080.00","April","2023","April","medium",8,"8005.8400000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2023-01-04","Government","France"," Medium ",6,"834.00","582.00","April","2023","April","medium",8,"767.2800000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-04","Government","Germany"," Medium ",13,"2197.00","1534.00","April","2023","April","medium",8,"2021.2400000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2023-01-04","Creator","France"," Medium ",17,"2363.00","1649.00","April","2023","April","medium",8,"2173.9600000000000000000000"
"RR10020","NT1-A","Condenser Microphone","160.00","229.00","Rode","A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.","https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png","2023-01-04","Government","Mexico"," Medium ",10,"2290.00","1600.00","April","2023","April","medium",8,"2106.8000000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-04","Education","France"," Medium ",38,"6422.00","4484.00","April","2023","April","medium",8,"5908.2400000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2023-01-04","Small Business","Mexico"," Medium ",16,"2704.00","1888.00","April","2023","April","medium",8,"2487.6800000000000000000000"
"HY1004","QuadCast S","Streaming Microphone","97.00","139.00","HyperX","A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.","https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif","2022-01-04","Small Business","United States of America"," Medium ",7,"973.00","679.00","April","2022","April","medium",8,"895.1600000000000000000000"
"FR10021","Scarlett 2i2","Audio Interface","118.00","169.00","Focusrite","A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, its a staple in beginner and professional setups alike.","https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png","2022-01-04","Government","Mexico"," Medium ",26,"4394.00","3068.00","April","2022","April","medium",8,"4042.4800000000000000000000"
